n07312829	noun.event	(chemistry) the nonrandom movement of an atom or radical from one place to another within a molecule
n03624966	noun.artifact	needlework created by interlacing yarn in a series of connected loops using straight eyeless needles or by machine
n14823036	noun.substance	the hard stony skeleton of a Mediterranean coral that has a delicate red or pink color and is used for jewelry
s02511800	adj.all	characterized by violent and forceful activity or movement; very intense
n04991389	noun.attribute	(music) low loudness
n04023249	noun.artifact	a tool for making holes or indentations
s01644847	adj.all	very old
n15273626	noun.time	a period of time spent sleeping
n07581775	noun.food	an appetizer served as a first course at a meal
n07210225	noun.communication	a formal and solemn declaration of objection
n14991210	noun.substance	any pigment producing the orange color
v01824736	verb.emotion	prefer or wish to do something
v02292432	verb.possession	take unlawfully
n05931980	noun.cognition	a pattern resembling a mosaic
v00488770	verb.change	expose to cool or cold air so as to cool or freshen
n05614476	noun.cognition	good discernment (either visually or as if visually)
n03816849	noun.artifact	a creation created or assembled by needle and thread
n03960374	noun.artifact	a shallow receptacle for collection in church
v00319886	verb.change	cook and make edible by putting in a hot oven
v01575536	verb.contact	drive forcibly as if by a punch
n15019030	noun.substance	a loose material consisting of grains of rock or coral
n03702248	noun.artifact	a powered machine for cutting or shaping or finishing metals or other materials
n02416270	noun.animal	hairy growth on or near the face of certain mammals
v01451842	verb.contact	transport by aeroplane
s02132607	adj.all	sexually excited or exciting
n05810948	noun.cognition	the focus of cognitions or feelings
n03182232	noun.artifact	a mechanical or electrical explosive device or a small amount of explosive; can be used to initiate the reaction of a disrupting explosive
v01410223	verb.contact	deliver a sharp blow, as with the hand, fist, or weapon
n09734294	noun.person	a native or inhabitant of Thailand
n00927516	noun.act	creation by mental activity
v01742244	verb.creation	plough alternate strips by throwing the furrow onto an unploughed strip
n07238694	noun.communication	the act of delivering a formal spoken communication to an audience
n13331634	noun.possession	an amount of money expressed numerically
v01843055	verb.motion	make a trip for pleasure
a02927303	adj.pert	of or relating to or characteristic of the continents and islands of the Americas
v00052374	verb.body	be dressed in
n02782329	noun.artifact	small thin inflatable rubber bag with narrow neck
n00933420	noun.act	the creation of beautiful or significant things
s01514141	adj.all	(of colors or sounds) intensely vivid or loud
v01428381	verb.contact	deprive of virginity
n03449451	noun.artifact	bottle made from the dried shell of a bottle gourd
n04285965	noun.artifact	a high-performance four-wheel drive car built on a truck chassis
v01564144	verb.contact	destroy completely; damage irreparably
a02858816	adj.pert	of or arising from personality
n05558345	noun.body	the cavity containing the major viscera; in mammals it is separated from the thorax by the diaphragm
n09405396	noun.object	a part of a river where the current is very fast
n05208422	noun.attribute	an exciting and mysterious quality (as of a heroic time or adventure)
n03062015	noun.artifact	a dress suitable for formal occasions
v01926311	verb.motion	move fast by using one's feet, with one foot off the ground at any given time
n14081789	noun.state	a sudden recurrence or worsening of symptoms
n12100538	noun.plant	the grasses: chiefly herbaceous but some woody plants including cereals; bamboo; reeds; sugar cane
n10372373	noun.person	a worker who holds or is invested with an office
n13658027	noun.quantity	a metric unit of length equal to one ten billionth of a meter (or 0.0001 micron); used to specify wavelengths of electromagnetic radiation
n03014705	noun.artifact	box with a lid; used for storage; usually large and sturdy
v01717436	verb.creation	emit recorded sound
n03652226	noun.artifact	hinged or detachable flat section (as of a table or door)
v01902126	verb.motion	move about in a confused manner
n03606572	noun.artifact	street names for ketamine
n04610503	noun.artifact	an enclosure for animals (as chicken or livestock)
n13619168	noun.quantity	a United States liquid unit equal to 8 fluid ounces
n07636271	noun.food	square or bar of very rich chocolate cake usually with nuts
a00243606	adj.all	being or having light colored skin and hair and usually blue or grey eyes
v01537409	verb.contact	make dirty or spotty, as by exposure to air; also used metaphorically
n13419325	noun.possession	a corporate security (usually bonds or preferred stock) that can be exchanged for another form of security (usually common stock)
v01869893	verb.motion	sweep majestically
n02908217	noun.artifact	an implement that has hairs or bristles firmly set into a handle
n10593392	noun.person	a person who shoots a gun (as regards their ability)
n08005260	noun.group	(mathematics) a set of elements such that addition and multiplication are commutative and associative and multiplication is distributive over addition and there are two elements 0 and 1
n05032565	noun.attribute	the power to withstand hardship or stress
n01539573	noun.animal	any of several small dull-colored singing birds feeding on seeds or insects
n02857365	noun.artifact	a structure of boards
n09122968	noun.location	a mainly residential district of Manhattan; `the Village' became a home for many writers and artists in the 20th century
n12788201	noun.plant	any of various deciduous or evergreen shrubs of the genus Hydrangea
v01142899	verb.competition	hunt fowl in the forest
n03895866	noun.artifact	a railcar where passengers ride
n04571292	noun.artifact	sports equipment used in calisthenic exercises and weightlifting; it is not attached to anything and is raised and lowered by use of the hands and arms
a00485711	adj.all	having no special distinction or quality; widely known or commonly encountered; average or ordinary or usual
n11925898	noun.plant	perennial subshrub of the Canary Islands having usually pale yellow daisylike flowers; often included in genus Chrysanthemum
